time (ms),X-Axis Acc (G),Y-Axis Acc (G),Z-Axis Acc (G),ADC (mV),CAN ID,CAN Data,GNSS Data (lat),GNSS Data (lon)
0.2800000000000001,0.1579736328125,-0.04384033203125001,0.99517724609375,2032.0197044334975,b'20',b'40',-31.979407166666665,115.81612816666666
0.2900000000000001,0.15815673828125,-0.04438964843750001,0.99475,2027.9146141215108,b'20',b'40',-31.979407166666665,115.81612816666666
0.3000000000000001,0.1582177734375,-0.04451171875000001,0.9946279296875,2028.7356321839081,b'20',b'40',-31.979407166666665,115.81612816666666
0.3100000000000001,0.15852294921875,-0.04408447265625001,0.99468896484375,2030.3776683087028,b'20',b'40',-31.979407166666665,115.81612816666666
0.3200000000000001,0.15852294921875,-0.04390136718750001,0.99432275390625,2027.9146141215108,b'20',b'40',-31.979407166666665,115.81612816666666
0.3300000000000001,0.15840087890625,-0.04402343750000001,0.99456689453125,2023.8095238095239,b'20',b'40',-31.979407166666665,115.81612816666666
0.34000000000000014,0.15766845703125,-0.04371826171875001,0.994505859375,2030.3776683087028,b'20',b'40',-31.979407166666665,115.81612816666666
0.35000000000000014,0.15791259765625,-0.04347412109375001,0.99468896484375,2027.0935960591135,b'20',b'40',-31.979407166666665,115.81612816666666
0.36000000000000015,0.15803466796875,-0.04304687500000001,0.9946279296875,2032.0197044334975,b'20',b'40',-31.979407166666665,115.81612816666666
0.37000000000000016,0.15803466796875,-0.04280273437500001,0.994994140625,2027.9146141215108,b'20',b'40',-31.979407166666665,115.81612816666666
0.38000000000000017,0.15791259765625,-0.04280273437500001,0.995482421875,2027.9146141215108,b'20',b'40',-31.979407166666665,115.81612816666666
0.3900000000000002,0.157607421875,-0.04207031250000001,0.99523828125,2031.1986863711002,b'20',b'40',-31.979407166666665,115.81612816666666
0.4000000000000002,0.15742431640625,-0.04213134765625001,0.9951162109375,2030.3776683087028,b'20',b'40',-31.979407166666665,115.81612816666666
0.4100000000000002,0.15754638671875,-0.04237548828125001,0.994994140625,2028.7356321839081,b'20',b'40',-31.979407166666665,115.81612816666666
0.4200000000000002,0.1579736328125,-0.04207031250000001,0.99481103515625,2031.1986863711002,b'20',b'40',-31.979407166666665,115.81612816666666
0.4300000000000002,0.158095703125,-0.04207031250000001,0.9943837890625,2027.0935960591135,b'20',b'40',-31.979407166666665,115.81612816666666
0.4400000000000002,0.15852294921875,-0.04237548828125001,0.9946279296875,2032.8407224958949,b'20',b'40',-31.979407166666665,115.81612816666666
0.45000000000000023,0.15815673828125,-0.04225341796875001,0.994994140625,2030.3776683087028,b'20',b'40',-31.979407166666665,115.81612816666666
0.46000000000000024,0.15840087890625,-0.04182617187500001,0.99481103515625,2030.3776683087028,b'20',b'40',-31.979407166666665,115.81612816666666
0.47000000000000025,0.15864501953125,-0.04145996093750001,0.994994140625,2033.6617405582924,b'20',b'40',-31.979407166666665,115.81612816666666
0.48000000000000026,0.15791259765625,-0.04182617187500001,0.99456689453125,2026.2725779967159,b'20',b'40',-31.979407166666665,115.81612816666666
0.49000000000000027,0.157607421875,-0.04176513671875001,0.9946279296875,2029.5566502463055,b'20',b'40',-31.979407166666665,115.81612816666666
0.5000000000000002,0.1579736328125,-0.04188720703125001,0.99444482421875,2025.4515599343185,b'20',b'40',-31.979407166666665,115.81612816666666
0.5100000000000002,0.15730224609375,-0.04219238281250001,0.99444482421875,2029.5566502463055,b'20',b'40',-31.979407166666665,115.81612816666666
0.5200000000000002,0.15736328125,-0.04255859375000001,0.99420068359375,2026.2725779967159,b'20',b'40',-31.979407166666665,115.81612816666666
0.5300000000000002,0.15754638671875,-0.04298583984375001,0.9941396484375,2030.3776683087028,b'20',b'40',-31.979407166666665,115.81612816666666
0.5400000000000003,0.1574853515625,-0.04298583984375001,0.99432275390625,2030.3776683087028,b'20',b'40',-31.979407166666665,115.81612816666666
0.5500000000000003,0.157119140625,-0.04298583984375001,0.99432275390625,2029.5566502463055,b'20',b'40',-31.979407166666665,115.81612816666666
0.5600000000000003,0.15742431640625,-0.04231445312500001,0.99426171875,2029.5566502463055,b'20',b'40',-31.979407166666665,115.81612816666666
0.5700000000000003,0.15742431640625,-0.04261962890625001,0.9948720703125,2031.1986863711002,b'20',b'40',-31.979407166666665,115.81612816666666
0.5800000000000003,0.1577294921875,-0.04292480468750001,0.99517724609375,2030.3776683087028,b'20',b'40',-31.979407166666665,115.81612816666666
0.5900000000000003,0.15791259765625,-0.04286376953125001,0.99517724609375,2028.7356321839081,b'20',b'40',-31.979407166666665,115.81612816666666
0.6000000000000003,0.15766845703125,-0.04261962890625001,0.99542138671875,2032.0197044334975,b'20',b'40',-31.979407166666665,115.81612816666666
0.6100000000000003,0.157607421875,-0.04286376953125001,0.99542138671875,2028.7356321839081,b'20',b'40',-31.979407166666665,115.81612816666666
0.6200000000000003,0.1572412109375,-0.04261962890625001,0.99505517578125,2030.3776683087028,b'20',b'40',-31.979407166666665,115.81612816666666
0.6300000000000003,0.15754638671875,-0.04268066406250001,0.99517724609375,2030.3776683087028,b'20',b'40',-31.979407166666665,115.81612816666666
0.6400000000000003,0.15803466796875,-0.04298583984375001,0.995482421875,2027.9146141215108,b'20',b'40',-31.979407166666665,115.81612816666666
0.6500000000000004,0.15803466796875,-0.04310791015625001,0.99517724609375,2028.7356321839081,b'20',b'40',-31.979407166666665,115.81612816666666
0.6600000000000004,0.15779052734375,-0.04347412109375001,0.99542138671875,2030.3776683087028,b'20',b'40',-31.979407166666665,115.81612816666666
0.6700000000000004,0.1578515625,-0.04316894531250001,0.99523828125,2025.4515599343185,b'20',b'40',-31.979407166666665,115.81612816666666
0.6800000000000004,0.157607421875,-0.04329101562500001,0.99523828125,2032.0197044334975,b'20',b'40',-31.979407166666665,115.81612816666666
0.6900000000000004,0.1579736328125,-0.04347412109375001,0.9951162109375,2022.9885057471265,b'20',b'40',-31.979407166666665,115.81612816666666
0.7000000000000004,0.1584619140625,-0.04335205078125001,0.99542138671875,2031.1986863711002,b'20',b'40',-31.979407166666665,115.81612816666666
0.7100000000000004,0.15803466796875,-0.04335205078125001,0.99554345703125,2027.0935960591135,b'20',b'40',-31.979407166666665,115.81612816666666
0.7200000000000004,0.1574853515625,-0.04359619140625001,0.995482421875,2029.5566502463055,b'20',b'40',-31.979407166666665,115.81612816666666
0.7300000000000004,0.15742431640625,-0.04359619140625001,0.9951162109375,2028.7356321839081,b'20',b'40',-31.979407166666665,115.81612816666666
0.7400000000000004,0.15742431640625,-0.04359619140625001,0.99468896484375,2031.1986863711002,b'20',b'40',-31.979407166666665,115.81612816666666
0.7500000000000004,0.15705810546875,-0.04402343750000001,0.99481103515625,2029.5566502463055,b'20',b'40',-31.979407166666665,115.81612816666666
0.7600000000000005,0.15718017578125,-0.04359619140625001,0.99493310546875,2032.0197044334975,b'20',b'40',-31.979407166666665,115.81612816666666
0.7700000000000005,0.15754638671875,-0.04329101562500001,0.9946279296875,2025.4515599343185,b'20',b'40',-31.979407166666665,115.81612816666666
0.7800000000000005,0.15730224609375,-0.04371826171875001,0.9938955078125,2030.3776683087028,b'20',b'40',-31.979407166666665,115.81612816666666
0.7900000000000005,0.15681396484375,-0.04384033203125001,0.99420068359375,2027.0935960591135,b'20',b'40',-31.979407166666665,115.81612816666666
0.8000000000000005,0.15779052734375,-0.04390136718750001,0.9943837890625,2027.9146141215108,b'20',b'40',-31.979407166666665,115.81612816666666
0.8100000000000005,0.15791259765625,-0.04390136718750001,0.99493310546875,2028.7356321839081,b'20',b'40',-31.979407166666665,115.81612816666666
0.8200000000000005,0.15803466796875,-0.04396240234375001,0.9951162109375,2029.5566502463055,b'20',b'40',-31.979407166666665,115.81612816666666
0.8300000000000005,0.15827880859375,-0.04402343750000001,0.99554345703125,2030.3776683087028,b'20',b'40',-31.979407166666665,115.81612816666666
0.8400000000000005,0.15766845703125,-0.04396240234375001,0.99542138671875,2028.7356321839081,b'20',b'40',-31.979407166666665,115.81612816666666
0.8500000000000005,0.1574853515625,-0.04420654296875001,0.994994140625,2030.3776683087028,b'20',b'40',-31.979407166666665,115.81612816666666
0.8600000000000005,0.15803466796875,-0.04426757812500001,0.994994140625,2026.2725779967159,b'20',b'40',-31.979407166666665,115.81612816666666
0.8700000000000006,0.158095703125,-0.04396240234375001,0.99475,2027.9146141215108,b'20',b'40',-31.979407166666665,115.81612816666666
0.8800000000000006,0.1582177734375,-0.04420654296875001,0.99505517578125,2031.1986863711002,b'20',b'40',-31.979407166666665,115.81612816666666
0.8900000000000006,0.15840087890625,-0.04402343750000001,0.99493310546875,2032.8407224958949,b'20',b'40',-31.979407166666665,115.81612816666666
0.9000000000000006,0.1582177734375,-0.04432861328125001,0.9946279296875,2026.2725779967159,b'20',b'40',-31.979407166666665,115.81612816666666
0.9100000000000006,0.1579736328125,-0.04396240234375001,0.994505859375,2027.0935960591135,b'20',b'40',-31.979407166666665,115.81612816666666
0.9200000000000006,0.15766845703125,-0.04396240234375001,0.99456689453125,2028.7356321839081,b'20',b'40',-31.979407166666665,115.81612816666666
0.9300000000000006,0.15791259765625,-0.04390136718750001,0.99475,2031.1986863711002,b'20',b'40',-31.979407166666665,115.81612816666666
0.9400000000000006,0.1579736328125,-0.04420654296875001,0.994505859375,2027.0935960591135,b'20',b'40',-31.979407166666665,115.81612816666666
0.9500000000000006,0.1574853515625,-0.04396240234375001,0.99426171875,2031.1986863711002,b'20',b'40',-31.979407166666665,115.81612816666666
0.9600000000000006,0.1572412109375,-0.04365722656250001,0.99468896484375,2030.3776683087028,b'20',b'40',-31.979407166666665,115.81612816666666
0.9700000000000006,0.15681396484375,-0.04359619140625001,0.99481103515625,2030.3776683087028,b'20',b'40',-31.979407166666665,115.81612816666666
0.9800000000000006,0.15693603515625,-0.04347412109375001,0.9948720703125,2030.3776683087028,b'20',b'40',-31.979407166666665,115.81612816666666
0.9900000000000007,0.1569970703125,-0.04322998046875001,0.9943837890625,2027.0935960591135,b'20',b'40',-31.979407166666665,115.81612816666666
1.0000000000000007,0.1572412109375,-0.04298583984375001,0.9943837890625,2031.1986863711002,b'20',b'40',-31.979407166666665,115.81612816666666
1.0100000000000007,0.1574853515625,-0.04292480468750001,0.994017578125,2030.3776683087028,b'20',b'40',-31.979407166666665,115.81612816666666
1.0200000000000007,0.1572412109375,-0.04310791015625001,0.9943837890625,2027.9146141215108,b'20',b'40',-31.979407166666665,115.81612816666666
1.0300000000000007,0.15705810546875,-0.04335205078125001,0.99475,2022.9885057471265,b'20',b'40',-31.979407166666665,115.81612816666666
1.0400000000000007,0.156875,-0.04280273437500001,0.994505859375,2027.0935960591135,b'20',b'40',-31.979407166666665,115.81612816666666
1.0500000000000007,0.156630859375,-0.04310791015625001,0.99493310546875,2027.9146141215108,b'20',b'40',-31.979407166666665,115.81612816666666
1.0600000000000007,0.15632568359375,-0.04298583984375001,0.9948720703125,2028.7356321839081,b'20',b'40',-31.979407166666665,115.81612816666666
1.0700000000000007,0.15620361328125,-0.04310791015625001,0.99475,2025.4515599343185,b'20',b'40',-31.979407166666665,115.81612816666666
1.0800000000000007,0.156630859375,-0.04322998046875001,0.9941396484375,2030.3776683087028,b'20',b'40',-31.979407166666665,115.81612816666666
1.0900000000000007,0.15693603515625,-0.04292480468750001,0.99420068359375,2027.9146141215108,b'20',b'40',-31.979407166666665,115.81612816666666
1.1000000000000008,0.156630859375,-0.04304687500000001,0.99420068359375,2028.7356321839081,b'20',b'40',-31.979407166666665,115.81612816666666
1.1100000000000008,0.15669189453125,-0.04310791015625001,0.99444482421875,2027.9146141215108,b'20',b'40',-31.979407166666665,115.81612816666666
1.1200000000000008,0.15669189453125,-0.04316894531250001,0.9946279296875,2028.7356321839081,b'20',b'40',-31.979407166666665,115.81612816666666
1.1300000000000008,0.1567529296875,-0.04274169921875001,0.99456689453125,2028.7356321839081,b'20',b'40',-31.979407166666665,115.81612816666666
1.1400000000000008,0.1567529296875,-0.04255859375000001,0.9946279296875,2029.5566502463055,b'20',b'40',-31.979407166666665,115.81612816666666
1.1500000000000008,0.1565087890625,-0.04243652343750001,0.994994140625,2028.7356321839081,b'20',b'40',-31.979407166666665,115.81612816666666
1.1600000000000008,0.15638671875,-0.04274169921875001,0.9948720703125,2030.3776683087028,b'20',b'40',-31.979407166666665,115.81612816666666
1.1700000000000008,0.15638671875,-0.04304687500000001,0.99475,2028.7356321839081,b'20',b'40',-31.979407166666665,115.81612816666666
1.1800000000000008,0.15656982421875,-0.04353515625000001,0.99481103515625,2028.7356321839081,b'20',b'40',-31.979407166666665,115.81612816666666
1.1900000000000008,0.15656982421875,-0.04347412109375001,0.99523828125,2026.2725779967159,b'20',b'40',-31.979407166666665,115.81612816666666
1.2000000000000008,0.15681396484375,-0.04371826171875001,0.99517724609375,2027.9146141215108,b'20',b'40',-31.979407166666665,115.81612816666666
1.2100000000000009,0.1567529296875,-0.04377929687500001,0.99517724609375,2027.9146141215108,b'20',b'40',-31.979407166666665,115.81612816666666
1.2200000000000009,0.15632568359375,-0.04335205078125001,0.99493310546875,2022.9885057471265,b'20',b'40',-31.979407166666665,115.81612816666666
1.2300000000000009,0.15644775390625,-0.04384033203125001,0.99475,2028.7356321839081,b'20',b'40',-31.979407166666665,115.81612816666666
1.2400000000000009,0.156630859375,-0.04377929687500001,0.9951162109375,2026.2725779967159,b'20',b'40',-31.979407166666665,115.81612816666666
1.2500000000000009,0.1558984375,-0.04432861328125001,0.99481103515625,2030.3776683087028,b'20',b'40',-31.979407166666665,115.81612816666666
1.260000000000001,0.15571533203125,-0.04390136718750001,0.99475,2024.6305418719212,b'20',b'40',-31.979407166666665,115.81612816666666
1.270000000000001,0.15644775390625,-0.04414550781250001,0.9951162109375,2027.0935960591135,b'20',b'40',-31.979407166666665,115.81612816666666
1.280000000000001,0.1560205078125,-0.04420654296875001,0.99517724609375,2029.5566502463055,b'20',b'40',-31.979407166666665,115.81612816666666
1.290000000000001,0.1562646484375,-0.04408447265625001,0.99456689453125,2027.0935960591135,b'20',b'40',-31.979407166666665,115.81612816666666
1.300000000000001,0.15608154296875,-0.04432861328125001,0.994994140625,2031.1986863711002,b'20',b'40',-31.979407166666665,115.81612816666666
1.310000000000001,0.15656982421875,-0.04420654296875001,0.99456689453125,2028.7356321839081,b'20',b'40',-31.979407166666665,115.81612816666666
1.320000000000001,0.156630859375,-0.04426757812500001,0.994505859375,2027.0935960591135,b'20',b'40',-31.979407166666665,115.81612816666666
1.330000000000001,0.15669189453125,-0.04347412109375001,0.99395654296875,2029.5566502463055,b'20',b'40',-31.979407166666665,115.81612816666666
1.340000000000001,0.1567529296875,-0.04359619140625001,0.9937734375,2030.3776683087028,b'20',b'40',-31.979407166666665,115.81612816666666
1.350000000000001,0.15632568359375,-0.04390136718750001,0.99383447265625,2030.3776683087028,b'20',b'40',-31.979407166666665,115.81612816666666
1.360000000000001,0.15669189453125,-0.04414550781250001,0.9941396484375,2031.1986863711002,b'20',b'40',-31.979407166666665,115.81612816666666
1.370000000000001,0.15632568359375,-0.04390136718750001,0.99395654296875,2026.2725779967159,b'20',b'40',-31.979407166666665,115.81612816666666
1.380000000000001,0.156142578125,-0.04377929687500001,0.99383447265625,2029.5566502463055,b'20',b'40',-31.979407166666665,115.81612816666666
1.390000000000001,0.156142578125,-0.04408447265625001,0.9936513671875,2025.4515599343185,b'20',b'40',-31.979407166666665,115.81612816666666
1.400000000000001,0.1567529296875,-0.04408447265625001,0.99395654296875,2027.9146141215108,b'20',b'40',-31.979407166666665,115.81612816666666
1.410000000000001,0.15638671875,-0.04414550781250001,0.99475,2027.0935960591135,b'20',b'40',-31.979407166666665,115.81612816666666
1.420000000000001,0.1565087890625,-0.04341308593750001,0.994994140625,2027.0935960591135,b'20',b'40',-31.979407166666665,115.81612816666666
1.430000000000001,0.15656982421875,-0.04316894531250001,0.9948720703125,2027.0935960591135,b'20',b'40',-31.979407166666665,115.81612816666666
1.440000000000001,0.15595947265625,-0.04335205078125001,0.99426171875,2032.0197044334975,b'20',b'40',-31.979407166666665,115.81612816666666
1.450000000000001,0.15632568359375,-0.04335205078125001,0.99426171875,2027.0935960591135,b'20',b'40',-31.979407166666665,115.81612816666666
1.460000000000001,0.15608154296875,-0.04286376953125001,0.9946279296875,2027.9146141215108,b'20',b'40',-31.979407166666665,115.81612816666666
1.470000000000001,0.15638671875,-0.04322998046875001,0.99475,2027.0935960591135,b'20',b'40',-31.979407166666665,115.81612816666666
1.480000000000001,0.15669189453125,-0.04316894531250001,0.99468896484375,2032.0197044334975,b'20',b'40',-31.979407166666665,115.81612816666666
1.490000000000001,0.15705810546875,-0.04292480468750001,0.99456689453125,2029.5566502463055,b'20',b'40',-31.979407166666665,115.81612816666666
1.500000000000001,0.15693603515625,-0.04274169921875001,0.9943837890625,2030.3776683087028,b'20',b'40',-31.979407166666665,115.81612816666666
1.5100000000000011,0.15644775390625,-0.04268066406250001,0.99432275390625,2028.7356321839081,b'20',b'40',-31.979407166666665,115.81612816666666
1.5200000000000011,0.1567529296875,-0.04310791015625001,0.99468896484375,2027.9146141215108,b'20',b'40',-31.979407166666665,115.81612816666666
1.5300000000000011,0.15718017578125,-0.04298583984375001,0.99475,2027.9146141215108,b'20',b'40',-31.979407166666665,115.81612816666666
1.5400000000000011,0.15736328125,-0.04298583984375001,0.9946279296875,2030.3776683087028,b'20',b'40',-31.979407166666665,115.81612816666666
1.5500000000000012,0.15736328125,-0.04274169921875001,0.9936513671875,2027.9146141215108,b'20',b'40',-31.979407166666665,115.81612816666666
1.5600000000000012,0.15718017578125,-0.04292480468750001,0.9937734375,2026.2725779967159,b'20',b'40',-31.979407166666665,115.81612816666666
1.5700000000000012,0.15742431640625,-0.04292480468750001,0.99432275390625,2027.9146141215108,b'20',b'40',-31.979407166666665,115.81612816666666
1.5800000000000012,0.15730224609375,-0.04304687500000001,0.99407861328125,2028.7356321839081,b'20',b'40',-31.979407166666665,115.81612816666666
1.5900000000000012,0.157607421875,-0.04237548828125001,0.9948720703125,2028.7356321839081,b'20',b'40',-31.979407166666665,115.81612816666666
1.6000000000000012,0.15669189453125,-0.04249755859375001,0.99432275390625,2026.2725779967159,b'20',b'40',-31.979407166666665,115.81612816666666
1.6100000000000012,0.1567529296875,-0.04243652343750001,0.994505859375,2029.5566502463055,b'20',b'40',-31.979407166666665,115.81612816666666
1.6200000000000012,0.1569970703125,-0.04274169921875001,0.9941396484375,2028.7356321839081,b'20',b'40',-31.979407166666665,115.81612816666666
1.6300000000000012,0.157607421875,-0.04298583984375001,0.9946279296875,2027.0935960591135,b'20',b'40',-31.979407166666665,115.81612816666666
1.6400000000000012,0.156875,-0.04274169921875001,0.99426171875,2026.2725779967159,b'20',b'40',-31.979407166666665,115.81612816666666
1.6500000000000012,0.156875,-0.04286376953125001,0.99420068359375,2027.9146141215108,b'20',b'40',-31.979407166666665,115.81612816666666
1.6600000000000013,0.1565087890625,-0.04322998046875001,0.99456689453125,2030.3776683087028,b'20',b'40',-31.979407166666665,115.81612816666666
1.6700000000000013,0.15638671875,-0.04261962890625001,0.99456689453125,2032.0197044334975,b'20',b'40',-31.979407166666665,115.81612816666666
1.6800000000000013,0.1565087890625,-0.04231445312500001,0.99475,2026.2725779967159,b'20',b'40',-31.979407166666665,115.81612816666666
1.6900000000000013,0.15656982421875,-0.04200927734375001,0.9946279296875,2027.0935960591135,b'20',b'40',-31.979407166666665,115.81612816666666
1.7000000000000013,0.15632568359375,-0.04280273437500001,0.979125,2027.0935960591135,b'20',b'40',-31.979407166666665,115.81612816666666
1.7100000000000013,0.1569970703125,-0.04329101562500001,0.99475,2031.1986863711002,b'20',b'40',-31.979407166666665,115.81612816666666
1.7200000000000013,0.15656982421875,-0.04280273437500001,0.99444482421875,2028.7356321839081,b'20',b'40',-31.979407166666665,115.81612816666666
1.7300000000000013,0.15656982421875,-0.04237548828125001,0.99475,2022.9885057471265,b'20',b'40',-31.979407166666665,115.81612816666666
1.7400000000000013,0.15681396484375,-0.04286376953125001,0.9948720703125,2027.9146141215108,b'20',b'40',-31.979407166666665,115.81612816666666
1.7500000000000013,0.1565087890625,-0.04237548828125001,0.99505517578125,2026.2725779967159,b'20',b'40',-31.979407166666665,115.81612816666666
1.7600000000000013,0.156875,-0.04213134765625001,0.9948720703125,2028.7356321839081,b'20',b'40',-31.979407166666665,115.81612816666666
1.7700000000000014,0.15705810546875,-0.04243652343750001,0.9948720703125,2025.4515599343185,b'20',b'40',-31.979407166666665,115.81612816666666
1.7800000000000014,0.15718017578125,-0.04219238281250001,0.9943837890625,2027.0935960591135,b'20',b'40',-31.979407166666665,115.81612816666666
1.7900000000000014,0.156875,-0.04219238281250001,0.99444482421875,2026.2725779967159,b'20',b'40',-31.979407166666665,115.81612816666666
1.8000000000000014,0.1569970703125,-0.04219238281250001,0.9946279296875,2028.7356321839081,b'20',b'40',-31.979407166666665,115.81612816666666
1.8100000000000014,0.15669189453125,-0.04237548828125001,0.99432275390625,2028.7356321839081,b'20',b'40',-31.979407166666665,115.81612816666666
1.8200000000000014,0.156630859375,-0.04274169921875001,0.99407861328125,2028.7356321839081,b'20',b'40',-31.979407166666665,115.81612816666666
1.8300000000000014,0.156875,-0.04255859375000001,0.99407861328125,2027.9146141215108,b'20',b'40',-31.979407166666665,115.81612816666666
1.8400000000000014,0.156630859375,-0.04268066406250001,0.99420068359375,2026.2725779967159,b'20',b'40',-31.979407166666665,115.81612816666666
1.8500000000000014,0.15608154296875,-0.04280273437500001,0.99444482421875,2029.5566502463055,b'20',b'40',-31.979407166666665,115.81612816666666
1.8600000000000014,0.15608154296875,-0.04249755859375001,0.994017578125,2028.7356321839081,b'20',b'40',-31.979407166666665,115.81612816666666
1.8700000000000014,0.15632568359375,-0.04249755859375001,0.99383447265625,2030.3776683087028,b'20',b'40',-31.979407166666665,115.81612816666666
1.8800000000000014,0.15693603515625,-0.04304687500000001,0.99359033203125,2028.7356321839081,b'20',b'40',-31.979407166666665,115.81612816666666
1.8900000000000015,0.15681396484375,-0.04268066406250001,0.9936513671875,2029.5566502463055,b'20',b'40',-31.979407166666665,115.81612816666666
1.9000000000000015,0.15705810546875,-0.04280273437500001,0.9943837890625,2024.6305418719212,b'20',b'40',-31.979407166666665,115.81612816666666
1.9100000000000015,0.15681396484375,-0.04292480468750001,0.9938955078125,2027.9146141215108,b'20',b'40',-31.979407166666665,115.81612816666666
1.9200000000000015,0.15681396484375,-0.04274169921875001,0.99383447265625,2026.2725779967159,b'20',b'40',-31.979407166666665,115.81612816666666
1.9300000000000015,0.1569970703125,-0.04261962890625001,0.99334619140625,2022.9885057471265,b'20',b'40',-31.979407166666665,115.81612816666666
1.9400000000000015,0.157607421875,-0.04249755859375001,0.99383447265625,2026.2725779967159,b'20',b'40',-31.979407166666665,115.81612816666666
1.9500000000000015,0.15766845703125,-0.04231445312500001,0.993529296875,2029.5566502463055,b'20',b'40',-31.979407166666665,115.81612816666666
1.9600000000000015,0.1567529296875,-0.04243652343750001,0.9934072265625,2026.2725779967159,b'20',b'40',-31.979407166666665,115.81612816666666
1.9700000000000015,0.156630859375,-0.04274169921875001,0.99407861328125,2029.5566502463055,b'20',b'40',-31.979407166666665,115.81612816666666
1.9800000000000015,0.15620361328125,-0.04286376953125001,0.99395654296875,2023.8095238095239,b'20',b'40',-31.979407166666665,115.81612816666666
1.9900000000000015,0.15656982421875,-0.04280273437500001,0.99383447265625,2027.9146141215108,b'20',b'40',-31.979407166666665,115.81612816666666
2.0000000000000013,0.156630859375,-0.04298583984375001,0.99432275390625,2027.9146141215108,b'20',b'40',-31.979407166666665,115.81612816666666
2.010000000000001,0.157119140625,-0.04292480468750001,0.99420068359375,2027.0935960591135,b'20',b'40',-31.979407166666665,115.81612816666666
2.020000000000001,0.157119140625,-0.04261962890625001,0.994017578125,2029.5566502463055,b'20',b'40',-31.979407166666665,115.81612816666666
2.0300000000000007,0.15638671875,-0.04231445312500001,0.99383447265625,2027.9146141215108,b'20',b'40',-31.979407166666665,115.81612816666666
